Frame,cursor_x,cursor_y,Distance,LeftEAR,RightEAR,Landmark463vsLeft Pupil,Landmark382vsLeft Pupil,Landmark381vsLeft Pupil,Landmark380vsLeft Pupil,Landmark374vsLeft Pupil,Landmark373vsLeft Pupil,Landmark390vsLeft Pupil,Landmark249vsLeft Pupil,Landmark263vsLeft Pupil,Landmark466vsLeft Pupil,Landmark388vsLeft Pupil,Landmark387vsLeft Pupil,Landmark386vsLeft Pupil,Landmark385vsLeft Pupil,Landmark384vsLeft Pupil,Landmark398vsLeft Pupil,Landmark389vsLeft Pupil,Landmark251vsLeft Pupil,Landmark284vsLeft Pupil,Landmark332vsLeft Pupil,Landmark297vsLeft Pupil,Landmark338vsLeft Pupil,Landmark10vsLeft Pupil,Landmark109vsLeft Pupil,Landmark67vsLeft Pupil,Landmark103vsLeft Pupil,Landmark53vsLeft Pupil,Landmark21vsLeft Pupil,Landmark162vsLeft Pupil,Landmark151vsLeft Pupil,Landmark9vsLeft Pupil,Landmark8vsLeft Pupil,Landmark168vsLeft Pupil,Landmark6vsLeft Pupil,Landmark197vsLeft Pupil,Landmark195vsLeft Pupil,Landmark5vsLeft Pupil,Landmark4vsLeft Pupil,Landmark1vsLeft Pupil,Landmark19vsLeft Pupil,Landmark164vsLeft Pupil,Landmark0vsLeft Pupil,Landmark33vsRight Pupil,Landmark7vsRight Pupil,Landmark163vsRight Pupil,Landmark144vsRight Pupil,Landmark153vsRight Pupil,Landmark154vsRight Pupil,Landmark155vsRight Pupil,Landmark145vsRight Pupil,Landmark133vsRight Pupil,Landmark173vsRight Pupil,Landmark157vsRight Pupil,Landmark158vsRight Pupil,Landmark159vsRight Pupil,Landmark160vsRight Pupil,Landmark161vsRight Pupil,Landmark246vsRight Pupil,Landmark389vsRight Pupil,Landmark251vsRight Pupil,Landmark284vsRight Pupil,Landmark332vsRight Pupil,Landmark297vsRight Pupil,Landmark338vsRight Pupil,Landmark10vsRight Pupil,Landmark109vsRight Pupil,Landmark67vsRight Pupil,Landmark103vsRight Pupil,Landmark53vsRight Pupil,Landmark21vsRight Pupil,Landmark162vsRight Pupil,Landmark151vsRight Pupil,Landmark9vsRight Pupil,Landmark8vsRight Pupil,Landmark168vsRight Pupil,Landmark6vsRight Pupil,Landmark197vsRight Pupil,Landmark195vsRight Pupil,Landmark5vsRight Pupil,Landmark4vsRight Pupil,Landmark1vsRight Pupil,Landmark19vsRight Pupil,Landmark164vsRight Pupil,Landmark0vsRight Pupil,yaw_diff10 to 109,yaw_diff10 to 338,yaw_diff151 to 103,yaw_diff151 to 332,yaw_diff9 to 21,yaw_diff9 to 251,yaw_diff8 to 162,yaw_diff8 to 389,yaw_diff6 to 127,yaw_diff6 to 356,yaw_diff195 to 454,yaw_diff195 to 234,yaw_diff5 to 93,yaw_diff5 to 366,pitch_diff10vs116,pitch_diff10vs118,pitch_diff10vs47,pitch_diff10vs195,pitch_diff10vs277,pitch_diff10vs349,pitch_diff10vs345,roll_angle,head_roll10_x,head_roll10_y,head_roll10_z,head_roll151_x,head_roll151_y,head_roll151_z,head_roll9_x,head_roll9_y,head_roll9_z,head_roll8_x,head_roll8_y,head_roll8_z,head_roll168_x,head_roll168_y,head_roll168_z,head_roll6_x,head_roll6_y,head_roll6_z,head_roll197_x,head_roll197_y,head_roll197_z,head_roll195_x,head_roll195_y,head_roll195_z,head_roll5_x,head_roll5_y,head_roll5_z,head_roll4_x,head_roll4_y,head_roll4_z,head_roll1_x,head_roll1_y,head_roll1_z,head_roll19_x,head_roll19_y,head_roll19_z,head_roll164_x,head_roll164_y,head_roll164_z,head_roll0_x,head_roll0_y,head_roll0_z
0,921,978,35.822875820783416,-0.3682552368915076,-0.3469745928010134,0.02592569573931293,0.02066186531860353,0.016698414936238942,0.0120051094576953,0.010012460077356036,0.012222849103886086,0.015596979346081546,0.018670256053178798,0.022294336666068476,0.019099463165686285,0.01625532288958331,0.012746581026120873,0.009058611813495125,0.009557726300323584,0.013805307631011633,0.01919770000031892,0.08419427791195301,0.07510602547239674,0.07561450105870894,0.08076396150261952,0.08867814846281397,0.09865908180961509,0.11130242153180991,0.1272574943351595,0.1401914142291402,0.15131073918396343,0.13199442272224732,0.16090374321525122,0.16659648312399072,0.08849853132711347,0.06908142230031328,0.06237563506443102,0.059519833940074554,0.06274430392048057,0.06940096061633408,0.07851322486401069,0.08986231004799862,0.10074282888645253,0.10650468268578242,0.10808872850761739,0.11093018462176622,0.1252039294529539,0.020584997403626872,0.01707908080739028,0.01398509457680463,0.010626436914481613,0.012301879922087859,0.017724525851330015,0.022169802057063797,0.009148691368692938,0.024300129861157118,0.021009189511837504,0.015380585863832034,0.010085421684520977,0.00805082827637447,0.011085016184226311,0.014590676224877253,0.017388995877096813,0.1656733288384502,0.15962639358794745,0.15593454537023693,0.14989656969257392,0.1386153457815439,0.12583128634942226,0.11041348008936729,0.09807972584032194,0.08858593337466344,0.08100370558849775,0.036592735761587725,0.07573280968496986,0.08466301950856928,0.08787760963785542,0.06854731187651161,0.06222950765167876,0.059901635049595225,0.06359419331525647,0.0704335069380517,0.07951250994408728,0.09083201340999987,0.10182917242784582,0.10762831918387608,0.10913656867472646,0.11215245952691234,0.12678866959060148,0.0305,0.0298,0.08,0.076,0.1002,0.0921,0.1026,0.0926,0.1046,0.0916,0.0898,0.1055,0.1054,0.0912,0.1249769926071167,0.12938541173934937,0.12618455290794373,0.12812313437461853,0.12545347213745117,0.1226387619972229,0.12222433090209961,88.86714061565475,0.5765063762664795,0.28613507747650146,-0.027569357305765152,0.5772688984870911,0.3162767291069031,-0.030521539971232414,0.5777721405029297,0.3512674570083618,-0.03246527910232544,0.5779491662979126,0.36571040749549866,-0.02849774993956089,0.5782148241996765,0.3767240643501282,-0.026064002886414528,0.57884281873703,0.3892199397087097,-0.031361889094114304,0.5794106125831604,0.4019254446029663,-0.037861887365579605,0.5799016356468201,0.41425821185112,-0.045165129005908966,0.5804396867752075,0.4276581406593323,-0.052931882441043854,0.5808836817741394,0.4436013102531433,-0.05551306530833244,0.5808704495429993,0.4554007649421692,-0.051404114812612534,0.5805948376655579,0.4609861373901367,-0.04601356014609337,0.5797945261001587,0.4743497967720032,-0.022360285744071007,0.5805526375770569,0.4907079339027405,-0.023268772289156914
1,921,978,35.822875820783416,-0.3915038603248706,-0.32775452211111095,0.02611366107938791,0.021023830794149472,0.01716862438300959,0.012567287015315303,0.010572696445342089,0.012589458144715994,0.01582152840158316,0.018838969994003047,0.02246578097352009,0.019357753934449405,0.016592114740246643,0.01319841368760892,0.009514929734763916,0.009809843589141954,0.013937537046365486,0.019382967493111844,0.0833313058956288,0.07454602453699032,0.07530276911496055,0.08043075757924242,0.0879500179130952,0.09733178286327485,0.10922297412270773,0.12449283287985147,0.13711537441208815,0.1483500921913628,0.13148386846958335,0.1589286976313367,0.16489485128288084,0.08642646868899649,0.06703898252260046,0.060622707245662856,0.05814695941574258,0.061625470867105715,0.06835695768924917,0.07739799184250208,0.08855119615802994,0.09923515765284908,0.10497927149141023,0.10671162323452106,0.11065420299988055,0.12592552187693068,0.02086631858387932,0.01744636021043298,0.014352421509863711,0.010858373230748177,0.012133403656424888,0.01758866707115439,0.022047199445355024,0.009070305400703256,0.02416578391041718,0.020897887122180294,0.015208746432979628,0.009635594370575495,0.007589223874378242,0.01108607977344028,0.014838413548665271,0.017712183881540604,0.1644552258451584,0.15865323250465105,0.15518941699242506,0.1493635195241798,0.13827980736476617,0.1255508647288891,0.11003878221020731,0.09730387256918668,0.0873678226684389,0.07952680373793401,0.03715415708994828,0.07454469891281085,0.08343602276008145,0.08746350610820709,0.06826003181345125,0.06202964144707523,0.059662196255884724,0.06310658958430482,0.06965468104705577,0.07839995286742092,0.08928684548562252,0.09987464105271752,0.10544526301309415,0.10695038851381922,0.1105415852332196,0.1258182275699396,0.03,0.0292,0.0792,0.0749,0.1005,0.0905,0.1033,0.091,0.1053,0.0903,0.0885,0.1061,0.1064,0.0897,0.12591812014579773,0.12952017784118652,0.12606200575828552,0.12677046656608582,0.12479180097579956,0.12211424112319946,0.12168148159980774,89.49051554582286,0.5778132081031799,0.28667566180229187,-0.025839267298579216,0.5784332156181335,0.316870778799057,-0.029195114970207214,0.5789763331413269,0.35185855627059937,-0.03128249570727348,0.5790210366249084,0.3662664294242859,-0.027476118877530098,0.5790830254554749,0.37699946761131287,-0.025145595893263817,0.5795644521713257,0.38917696475982666,-0.03039734624326229,0.5800535678863525,0.40153977274894714,-0.036836832761764526,0.5804962515830994,0.4134461283683777,-0.044112034142017365,0.5809651613235474,0.4263728857040405,-0.05181548744440079,0.5813086628913879,0.4419116973876953,-0.05439965799450874,0.5811264514923096,0.4535369575023651,-0.0503985732793808,0.5807058811187744,0.45919111371040344,-0.045131511986255646,0.5793417692184448,0.4734205901622772,-0.022135138511657715,0.5796278119087219,0.49071797728538513,-0.02300742268562317
2,921,978,35.822875820783416,-0.3850569356479506,-0.34307843803056026,0.025762983215697442,0.02054310300169057,0.016658658317709442,0.01215677142996866,0.010510056899759031,0.01288166903337415,0.016222472100764416,0.019240418509537657,0.02284015127920028,0.019693370821059094,0.016873681231946606,0.01337642059174109,0.009488033100735555,0.00952753844500717,0.013609015392080787,0.019009409433367565,0.08485973891686313,0.07646923279008147,0.0773279082449145,0.08229141739983258,0.08944856176543968,0.09848348352168562,0.11011512000485107,0.12528453021826608,0.13786695660634196,0.14907124730088486,0.13224350476070482,0.15963068136030323,0.1656269230567915,0.08701813775184099,0.06740987002222992,0.060705999390020436,0.058040840375738686,0.06147616681283186,0.06825651977165265,0.0773929268692107,0.08865667216425181,0.09944113427384088,0.10520782627789509,0.10692425553095083,0.11084635662268942,0.12596975816869657,0.02138090986562415,0.017932277136593736,0.014816951772017502,0.011233175955366211,0.012101090998074828,0.01770067177286264,0.022284083109596987,0.009157179101735876,0.024495231183272913,0.02120281429001901,0.015568005626747986,0.010119009661924796,0.0082953298289923,0.011793797160240389,0.015465914562156948,0.01827865275676342,0.16598364649175135,0.16039116922657204,0.15701258065827403,0.15118189423021317,0.13995731620519353,0.1270585773251967,0.11138364291973087,0.09857860114094921,0.08860881420737467,0.08072270801156767,0.03781499869010837,0.07559045653841155,0.08436747391667261,0.08847756883629004,0.06896902352787747,0.062378304857874774,0.05974155120817351,0.06302237282317336,0.06953296886101712,0.07831620156888035,0.08926272960445006,0.09990191031392709,0.10548574164675932,0.10698550657776307,0.11053475056608514,0.1256287428636057,0.0302,0.0295,0.0796,0.0758,0.1007,0.0918,0.1035,0.0923,0.1054,0.0917,0.0899,0.1059,0.106,0.0907,0.1282225251197815,0.1319940686225891,0.12761864066123962,0.12779372930526733,0.12567466497421265,0.12304738163948059,0.12180125713348389,89.06618203932945,0.5753848552703857,0.2833332419395447,-0.02430727146565914,0.5762037634849548,0.31368619203567505,-0.027958963066339493,0.5769771933555603,0.34832945466041565,-0.030312595888972282,0.577132523059845,0.3629634380340576,-0.026644926518201828,0.577278196811676,0.37411969900131226,-0.02444160357117653,0.5778172612190247,0.38662630319595337,-0.029845399782061577,0.5783721208572388,0.39910754561424255,-0.036457158625125885,0.5788803696632385,0.411126971244812,-0.043882306665182114,0.5794154405593872,0.4241442084312439,-0.051721811294555664,0.5798631310462952,0.4397738575935364,-0.05445047840476036,0.5798044204711914,0.45147570967674255,-0.05051756650209427,0.5794728398323059,0.4571703374385834,-0.04527580738067627,0.5783242583274841,0.4715530276298523,-0.0224160049110651,0.5787306427955627,0.4885997474193573,-0.023650653660297394
3,921,978,35.822875820783416,-0.38193025806366365,-0.3382317338885392,0.026453689897550016,0.021279862878919982,0.017341100614096404,0.012636954994259444,0.010444102340308247,0.012274606372410323,0.015500192759494328,0.018541533251983985,0.022199240644195622,0.01903882061703189,0.01622140380447266,0.012766792509271062,0.009102219363735585,0.00957507049963844,0.013936323685563839,0.019567123896999324,0.08369202676430176,0.07489829651165109,0.07558544183054047,0.08063574859770507,0.08806967588485273,0.09735229189048283,0.10917083476990187,0.12430777968938043,0.1368268100568038,0.1479997282557365,0.1317864820585495,0.15885529294119413,0.16519940856221157,0.08656815331163037,0.06745430188875366,0.061143555399335005,0.05872490272174493,0.06223760200659497,0.06896862889351169,0.07799399149196916,0.08910088128709509,0.09969173910562364,0.10534606461985199,0.10703605244728603,0.11108598754476327,0.12683254141696731,0.02126065031935204,0.01786287118068055,0.014769577230007032,0.011190130838001308,0.011913018225753578,0.017300573217880852,0.02174784723885483,0.009078664861545545,0.023887542716008448,0.02069744256967999,0.015165451605865311,0.009811685206265753,0.007995574916604166,0.011519377871390343,0.015239891659629324,0.018094892512728215,0.16496488659429076,0.15918565374752944,0.15568582743238418,0.14985531108090538,0.1387555698265608,0.12594522572190658,0.11027925999577928,0.09738798792284827,0.0872613132651135,0.0792350914890169,0.03726391244213051,0.07449295644033385,0.08375978134140524,0.08764912038677453,0.0682363660838078,0.06181291690334608,0.05930080941481151,0.06263480833840451,0.0690999823707084,0.07781481302759136,0.08865820040802722,0.0991197213051949,0.10458058728247964,0.10605252925179161,0.10973854064254793,0.12530850530173498,0.03,0.0294,0.0785,0.0755,0.0993,0.0918,0.1021,0.0926,0.1041,0.0922,0.0909,0.1048,0.1052,0.0918,0.12782356142997742,0.13086050748825073,0.1265028715133667,0.12625807523727417,0.12419658899307251,0.12180960178375244,0.1202399730682373,89.03565463663475,0.5739976167678833,0.28498050570487976,-0.024905359372496605,0.5748463273048401,0.3150476813316345,-0.028428172692656517,0.5756620168685913,0.3498525023460388,-0.03073236718773842,0.5758451819419861,0.3642434775829315,-0.02701970562338829,0.5760217905044556,0.37498170137405396,-0.024786964058876038,0.5765558481216431,0.3871176838874817,-0.030190106481313705,0.5770829319953918,0.3994112014770508,-0.03676403686404228,0.5775617361068726,0.41123858094215393,-0.04418221116065979,0.5780675411224365,0.42405685782432556,-0.05201568454504013,0.5785088539123535,0.4395013749599457,-0.05470212921500206,0.5784813165664673,0.4511277675628662,-0.050732966512441635,0.5781989693641663,0.4568414092063904,-0.045455481857061386,0.5772424340248108,0.47147923707962036,-0.0224591251462698,0.5774356126785278,0.48922184109687805,-0.023469094187021255
4,921,978,36.36552302156023,-0.38274610657529673,-0.3342844219864503,0.025573528463613424,0.020469498443252566,0.016641540992660114,0.01217869710579457,0.010480371421625657,0.012713952080899128,0.015989260104658905,0.01900871125314168,0.02262247095834169,0.019531004270095336,0.016751281270564907,0.013281242116919648,0.009350329339608826,0.009353715959809645,0.013453229714920082,0.01888020513375039,0.08443288991432898,0.07583133767569732,0.07645170417867747,0.0812831094183181,0.08835985433888574,0.09727806619460624,0.10869309848999824,0.12350975264218705,0.13581060002482076,0.14682145981749434,0.1304335478165463,0.15746673593759578,0.16367312844480786,0.0857445187889823,0.06628322531664786,0.05996734147720067,0.05756392063546542,0.06116369125651556,0.06798884221245424,0.07712517685493146,0.0883545359525563,0.09907273852351013,0.1047916448765065,0.106465372320397,0.11043142878470029,0.12608516112828194,0.020634531732113937,0.017197767027407076,0.014123826242558635,0.010697756473473593,0.012446803681001472,0.017933313365295495,0.022355925727658654,0.009151060000007604,0.02446045478029568,0.02125624365487432,0.015699873587499514,0.010129217766038819,0.007728109617849578,0.010973993147372785,0.014655078849711163,0.01748137225048689,0.1658451329699199,0.16001212308160312,0.15639501576767337,0.1504586170567096,0.1392672885624948,0.12636577298667334,0.11052921044936954,0.09736409410442218,0.08693364212392762,0.07858236699238756,0.03608707890307392,0.0734704859742677,0.08270111683424144,0.08790005885020281,0.0687446462961768,0.06260103610676704,0.060237620631089984,0.06357794509725273,0.07001777438400224,0.0787082358096393,0.08953571473185781,0.1000502227973337,0.10557185797449137,0.10705498040694578,0.11069536186999412,0.12622328442853362,0.0299,0.0292,0.0785,0.0753,0.0994,0.0917,0.1021,0.0924,0.1039,0.0922,0.0908,0.1045,0.1048,0.0915,0.12753957509994507,0.13078877329826355,0.12651565670967102,0.12660923600196838,0.12426209449768066,0.12153986096382141,0.12022155523300171,89.08409077005984,0.5739586353302002,0.2845938205718994,-0.024882221594452858,0.5747413635253906,0.31490615010261536,-0.028411639854311943,0.5755261778831482,0.3500906527042389,-0.030759213492274284,0.5756698250770569,0.3644137382507324,-0.02704658731818199,0.5757899880409241,0.3748961091041565,-0.024750666692852974,0.576268196105957,0.38693514466285706,-0.030111663043498993,0.5767706036567688,0.39927688241004944,-0.03661777079105377,0.577241837978363,0.4112030565738678,-0.043956730514764786,0.5777413249015808,0.42411163449287415,-0.051722489297389984,0.5781753659248352,0.43961772322654724,-0.054379358887672424,0.578139066696167,0.4512331485748291,-0.05042051523923874,0.577857255935669,0.4568791091442108,-0.04516448825597763,0.5768511295318604,0.4713018536567688,-0.02223947085440159,0.5772255659103394,0.4889366924762726,-0.023264167830348015
5,921,978,36.36552302156023,-0.3903339625284305,-0.33755421893796184,0.025390361911841308,0.02024644977866712,0.016433501891341167,0.012098009723856405,0.010545280110067091,0.012798063737674491,0.01601096808328489,0.018961757215362,0.022538039449137598,0.01946144790567226,0.01673674603751812,0.013335194332667296,0.009481070889595935,0.009437377399639922,0.013365614166505838,0.018702319931576783,0.08432527304696069,0.07593138023332542,0.07679652975245131,0.08182118709276907,0.0889949813743162,0.09795179334013017,0.10939970317220743,0.12427495437390597,0.13659942792376964,0.14754214061455154,0.13088902454863305,0.15770742948311528,0.16361325941266172,0.0863269289112284,0.06671422501807675,0.060164362158753266,0.057591400195783626,0.061119650274530105,0.067939489205229,0.07705306072649266,0.08826599576014539,0.09901274472189317,0.10476447735756997,0.10646446334239651,0.11058210881793153,0.12602898404778148,0.020712250484527614,0.017161828750155452,0.013973977397449664,0.010466318982250488,0.012541878884050825,0.01819171507198624,0.022662703435660462,0.009020151598578491,0.024763303983624675,0.021492664051523246,0.015898141223083334,0.010395137603875648,0.008069499664667171,0.011210943426499344,0.01481482838027918,0.017610964348144312,0.16624474016738944,0.16054162927689544,0.1570477820585029,0.1511920504134767,0.14001140236344542,0.1271049408821339,0.11126148640669527,0.09814365848563013,0.08775536997508926,0.07933123246722004,0.03637655582803626,0.0734774462386882,0.08231377987091977,0.08854348824558432,0.06927785962635896,0.06297083415380458,0.060497994054951196,0.06376413723420583,0.07016601118673908,0.0787970393076847,0.08957080391348586,0.10010011467994318,0.10566920380213805,0.10720118230012006,0.11114117996961412,0.1263249873897799,0.03,0.0294,0.0788,0.0756,0.0996,0.0919,0.1022,0.0926,0.1039,0.0923,0.0909,0.1044,0.1043,0.0916,0.12750133872032166,0.1312142014503479,0.12706393003463745,0.12750977277755737,0.1249091625213623,0.12202626466751099,0.12051230669021606,89.07265339746722,0.5733630657196045,0.28279298543930054,-0.026641836389899254,0.574157178401947,0.31318050622940063,-0.029833678156137466,0.5749330520629883,0.34819456934928894,-0.03177863731980324,0.5750980973243713,0.36263415217399597,-0.027895726263523102,0.5752446055412292,0.37347251176834106,-0.02547307312488556,0.575730562210083,0.38583430647850037,-0.030648350715637207,0.5762276649475098,0.3983013331890106,-0.03701866418123245,0.5766890048980713,0.4103027582168579,-0.04420708492398262,0.5771750807762146,0.42328691482543945,-0.051820844411849976,0.5776052474975586,0.4388444721698761,-0.05434120073914528,0.5775812268257141,0.45043981075286865,-0.05029866471886635,0.5773173570632935,0.4560569226741791,-0.04500751942396164,0.576444149017334,0.4704746603965759,-0.0219087153673172,0.5766819715499878,0.48779699206352234,-0.022826435044407845
6,921,978,35.81091426138018,-0.37875690110141513,-0.331847280495382,0.026036564667149723,0.02087905022341546,0.016964472474390042,0.012359878792359173,0.010442736601001824,0.012552717174833123,0.015859561609371426,0.018909569069202936,0.022556756757925265,0.019455401198366164,0.01666846824061931,0.013157850362308253,0.009255619942423453,0.009442252840325044,0.013709578563234947,0.019240012226379978,0.08409787957413799,0.07558750047420831,0.07641819066894683,0.08143904786534287,0.08860786598705626,0.09758810460334859,0.1091059510904745,0.12397710383209877,0.13628080132545567,0.14721404707460575,0.130563494376798,0.15744365676432873,0.16355348128281574,0.08626270740126735,0.06685208909863036,0.06040738037662994,0.05791011757412195,0.061455037978827176,0.06827039866551482,0.07739346867240003,0.0886291758088117,0.09938367161175965,0.1051198517456941,0.10678790747675357,0.1106842869238527,0.1263173709098358,0.020633232851175222,0.01716838220814528,0.014067852075877471,0.010659413826216454,0.012426530382215348,0.017842090557503475,0.02219900506495138,0.009163408632569179,0.024272370424618276,0.021103456582191774,0.015578280560098376,0.010041219915273413,0.007596624475583467,0.010779867019517803,0.014517027613433812,0.017421139720559153,0.1660178802048791,0.16025829675585337,0.15673010110059551,0.15085620483544104,0.13960833170086204,0.12660480257868137,0.11065776099344853,0.09747387774131441,0.08702457479703583,0.07860008990905966,0.035907485550714206,0.07312160769041404,0.08232525584203866,0.08815508418374529,0.06907732419629634,0.06282071654665576,0.06039382328082169,0.06372091643464695,0.0701772679287919,0.07887689968143091,0.08972596856033804,0.10028590529394815,0.10585135899218315,0.10735313454420063,0.11101627517078215,0.126882084181422,0.0299,0.0294,0.0782,0.0758,0.0984,0.0924,0.1009,0.0933,0.1026,0.0932,0.0921,0.103,0.1032,0.0927,0.12718892097473145,0.13060176372528076,0.1264961063861847,0.12687638401985168,0.12438732385635376,0.12196347117424011,0.12031781673431396,89.01764175084611,0.5727470517158508,0.28365200757980347,-0.025880957022309303,0.5734954476356506,0.31383270025253296,-0.02920740284025669,0.5742229223251343,0.348718523979187,-0.03133120387792587,0.5743734836578369,0.3631138503551483,-0.0275274571031332,0.5745061635971069,0.3738476634025574,-0.02519356831908226,0.574934184551239,0.3861009478569031,-0.03049265779554844,0.5753662586212158,0.39854252338409424,-0.03696451708674431,0.5757598280906677,0.41052839159965515,-0.04426451027393341,0.5761728882789612,0.42351284623146057,-0.05199256166815758,0.576546311378479,0.4391033947467804,-0.054590821266174316,0.5765279531478882,0.4507397413253784,-0.05057874694466591,0.5762906074523926,0.45636826753616333,-0.04528598487377167,0.5754944682121277,0.4706704020500183,-0.022179048508405685,0.5762597322463989,0.48848918080329895,-0.023098737001419067
7,921,978,35.81091426138018,-0.37319423941213137,-0.3354613215064733,0.025986670518223818,0.0207938548701032,0.01684685825629023,0.012236180499686366,0.010384746540649673,0.012620793210828176,0.015978877844174247,0.01904297274730054,0.02268303732197763,0.019582784232403658,0.01677851899574971,0.0132076903874771,0.00916921606705141,0.009305178010275453,0.013655567282891563,0.019203981344417153,0.08409498827291219,0.0756632169283333,0.07654849820522996,0.08158921073198057,0.0887556183480374,0.09771461333071206,0.10919717303453576,0.12404818033050563,0.1363325394530559,0.14725470613441924,0.1308047116438322,0.15749614918122318,0.16356525811976938,0.08623379828964128,0.06673238453206007,0.06027452898296497,0.05778697229578837,0.06135756851612179,0.06819603979783019,0.07732399075616118,0.08855502782267827,0.09931688691885347,0.10507748903022682,0.10676566157621922,0.11079865071103116,0.12616962025760792,0.02067520820137859,0.01718651230496887,0.014071763953711739,0.010646179616589025,0.012476047886887599,0.017871606226788364,0.022191721187928094,0.009172612673053058,0.024247850863110237,0.02106764229378072,0.015584784437923745,0.010088247128477019,0.007704340002244906,0.010909862975872438,0.01461456907126749,0.01748995860134656,0.16597265354204177,0.16027928739182,0.15679502858622577,0.15094175921181396,0.13971794843300225,0.12674404109964105,0.11082970015366868,0.09769003533623896,0.08726794973015456,0.07885233443045392,0.03632422401806811,0.07331073965916839,0.0824234247351306,0.08818948286211412,0.06900423236531797,0.06271955075685598,0.0602775516675041,0.06360173846556355,0.07006951266144693,0.07877160812195734,0.08961607405788584,0.10018185141285181,0.10576621666011396,0.10728728636852564,0.11106701577256588,0.12720626722197978,0.0299,0.0294,0.0783,0.0759,0.0986,0.0926,0.101,0.0934,0.1026,0.0933,0.0922,0.103,0.103,0.0928,0.12748116254806519,0.13092947006225586,0.12687402963638306,0.12724187970161438,0.12476110458374023,0.12215134501457214,0.12061992287635803,88.82223199407362,0.5726755261421204,0.2834773063659668,-0.026075400412082672,0.5734241604804993,0.3137854337692261,-0.029376117512583733,0.5741642117500305,0.34876590967178345,-0.031435977667570114,0.5743185877799988,0.3631962537765503,-0.027608579024672508,0.5744487047195435,0.3739795386791229,-0.02525414153933525,0.5748723149299622,0.38627398014068604,-0.030514182522892952,0.5753075480461121,0.3987286686897278,-0.03695506975054741,0.575707197189331,0.4107191860675812,-0.04421483352780342,0.5761278867721558,0.42369717359542847,-0.05190349742770195,0.576511561870575,0.43927228450775146,-0.05447511374950409,0.5764984488487244,0.4509022831916809,-0.05045456439256668,0.5762664079666138,0.4565286338329315,-0.045163728296756744,0.5754681825637817,0.47089576721191406,-0.022067781537771225,0.5768946409225464,0.48867562413215637,-0.022984981536865234
8,921,978,35.822875820783416,-0.37193398929077426,-0.3457452089465625,0.026340080431029363,0.02118092256521157,0.01721230827877423,0.012482353805689392,0.010464431962647205,0.012591679740410519,0.015939791644441842,0.01901455320267626,0.022670718414626867,0.019585446041396677,0.01677749406347378,0.013201757983579915,0.00915348218866598,0.009324908416347385,0.013794682046416547,0.019481071512890056,0.08427168864289629,0.07602370606574292,0.07701135712035279,0.08207988031368597,0.08922089833692642,0.09815282730176496,0.1096043617701649,0.12442100538287353,0.13669364934591285,0.14762673344494662,0.13053666646096376,0.1578278603829606,0.16384426058138205,0.08650250113906234,0.06686528621920564,0.060372485983841345,0.05786687592198616,0.06139790959999819,0.06822024216885657,0.0773405827369636,0.08859006023100581,0.0994177056323784,0.10521926887608875,0.10691376805369376,0.11086923142369899,0.12588852352826985,0.020679041535336624,0.017246630568348534,0.014209373074980778,0.010910411290487454,0.012676136486458708,0.017969506956437505,0.022252150342590614,0.009511861571233982,0.024261052703972906,0.021036683722650634,0.015492323236845804,0.010047542497044782,0.007760518865141408,0.010960893537176629,0.01463182275582403,0.01749601304174445,0.1660864174675646,0.160416367558996,0.1569118661591316,0.15103083991776609,0.13977969616397676,0.12681502860279908,0.11092469418146447,0.09783937920170911,0.08746971083664874,0.07910982581826233,0.0359883434256334,0.0735414993722696,0.08257680055249629,0.0881232528753552,0.06883910329740234,0.06253324562935797,0.060093274315911695,0.06343035370176338,0.06994185802864569,0.07869774251711625,0.08961207174097291,0.10028548562095493,0.10594185381406404,0.10748841584185027,0.11124615176937266,0.12692028653212736,0.0299,0.0294,0.0782,0.0761,0.0985,0.0931,0.1009,0.094,0.1024,0.094,0.0929,0.1027,0.1026,0.0932,0.12746357917785645,0.13130447268486023,0.12716075778007507,0.1277599334716797,0.12515616416931152,0.12279143929481506,0.12095481157302856,88.98275790483072,0.5723050236701965,0.2836461365222931,-0.026012495160102844,0.5729615688323975,0.31409525871276855,-0.02929757349193096,0.5736280083656311,0.34917739033699036,-0.03132764250040054,0.5737563371658325,0.3636541962623596,-0.027491342276334763,0.5738640427589417,0.37446364760398865,-0.02512945607304573,0.574241578578949,0.38680896162986755,-0.0303614791482687,0.5746314525604248,0.3993319869041443,-0.036783620715141296,0.5749918818473816,0.4114060699939728,-0.044003866612911224,0.5753695964813232,0.42447566986083984,-0.05165838822722435,0.5757158994674683,0.44014105200767517,-0.0542164072394371,0.5756953358650208,0.4517861008644104,-0.0501958429813385,0.5754734873771667,0.4573873281478882,-0.04491347819566727,0.5747373700141907,0.4715687334537506,-0.021897099912166595,0.5759497880935669,0.4888896346092224,-0.02281401865184307
